Step,Information:,X=2p,Run:,1/20
1.99526231496889e+010,-1.51066199788948e-001,-1.21675422295516e-001,3.16979000000000e-012,0.00000000000000e+000
2.51188643150960e+010,-1.66872780557185e-001,-1.00949645337210e-001,3.16979000000000e-012,0.00000000000000e+000
3.16227766016840e+010,-1.77509242895137e-001,-8.24829277845009e-002,3.16979000000000e-012,0.00000000000000e+000
3.98107170553500e+010,-1.84506226330722e-001,-6.67173882663955e-002,3.16979000000000e-012,0.00000000000000e+000
5.01187233627276e+010,-1.89040807669519e-001,-5.36124273099846e-002,3.16979000000000e-012,0.00000000000000e+000
6.30957344480198e+010,-1.91951216550113e-001,-4.29003079079893e-002,3.16979000000000e-012,0.00000000000000e+000
7.94328234724287e+010,-1.93807595461554e-001,-3.42362160253532e-002,3.16979000000000e-012,0.00000000000000e+000
1.00000000000000e+011,-1.94986974390805e-001,-2.72751705212037e-002,3.16979000000000e-012,0.00000000000000e+000
Step,Information:,X=5.02377p,Run:,3/20
1.00000000000000e-001,5.35665364677845e+003,-5.90215979458464e+002,5.02377000000000e-012,0.00000000000000e+000
1.25892541179417e-001,5.31778141229278e+003,-7.37411976836653e+002,5.02377000000000e-012,0.00000000000000e+000
1.58489319246111e-001,5.25736454234741e+003,-9.17338582705672e+002,5.02377000000000e-012,0.00000000000000e+000
1.99526231496888e-001,5.16449107385780e+003,-1.13355761746631e+003,5.02377000000000e-012,0.00000000000000e+000
